date_test	Background	Allele	Sex	Fly	receptor	h2o1	sugar1	salt1	h2o2	sugar2	salt2	h2o3	Sugar_before_salt	PERA_group	used_wt_2x	salt_conc	salt_type
6.27	ORE	wt	f	3	tars	0	1	0	0	1	0	0	n	etx4	n	100	NaCl
6.27	ORE	wt	m	1	tars	0	1	0	0	1	0	0	n	etx4	n	100	NaCl
6.27	ORE	wt	m	2	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	ORE	wt	m	3	tars	0	1	0	1	0	0	0	n	etx4	n	100	NaCl
6.27	ORE	wt	m	4	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	etx4	f	1	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	etx4	f	2	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	etx4	f	3	tars	0	1	0	0	1	0	0	n	etx4	n	100	NaCl
6.27	SAM	etx4	m	1	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	etx4	m	2	tars	0	1	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	etx4	m	3	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	etx4	m	4	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	wt	f	1	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	wt	f	2	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	wt	f	3	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	wt	f	4	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	wt	f	5	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	wt	f	6	tars	0	1	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	wt	f	7	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	wt	f	8	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	wt	f	9	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	wt	f	10	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	wt	m	1	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	wt	m	2	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	wt	m	3	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	wt	m	4	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	wt	m	5	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	wt	m	6	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	wt	m	7	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	wt	m	8	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	wt	m	9	tars	0	0	0	0	0	0	0	n	etx4	n	100	NaCl
6.27	SAM	wt	m	10	tars	0	0	0	0	1	0	0	n	etx4	n	100	NaCl
7.2	ORE	sd1	f	1	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	sd1	f	2	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	sd1	f	3	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	sd1	f	4	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	sd1	f	5	tars	0	1	0	0	1	0	0	y	sd1	n	100	NaCl
7.2	ORE	sd1	f	6	tars	0	1	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	sd1	f	7	tars	0	1	0	0	1	0	0	y	sd1	n	100	NaCl
7.2	ORE	sd1	f	8	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	sd1	f	9	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	sd1	f	10	tars	0	1	0	0	1	0	0	y	sd1	n	100	NaCl
7.2	ORE	sd1	m	1	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	sd1	m	2	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	sd1	m	3	tars	0	1	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	sd1	m	4	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	sd1	m	5	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	sd1	m	6	tars	0	1	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	sd1	m	7	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	sd1	m	8	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	sd1	m	9	tars	0	1	0	0	1	0	0	y	sd1	n	100	NaCl
7.2	ORE	sd1	m	10	tars	0	1	0	0	1	0	0	y	sd1	n	100	NaCl
7.2	ORE	wt	f	1	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	wt	f	2	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	wt	f	3	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	wt	f	4	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	wt	f	5	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	wt	f	6	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	wt	f	7	tars	0	0	0	0	1	0	0	y	sd1	n	100	NaCl
7.2	ORE	wt	f	8	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	wt	f	9	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	wt	f	10	tars	0	1	0	0	1	0	0	y	sd1	n	100	NaCl
7.2	ORE	wt	m	1	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	wt	m	2	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	wt	m	3	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	wt	m	4	tars	0	1	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	wt	m	5	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	wt	m	6	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	wt	m	7	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	wt	m	8	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	wt	m	9	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	ORE	wt	m	10	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	sd1	f	1	tars	0	1	0	0	1	0	0	y	sd1	n	100	NaCl
7.2	SAM	sd1	f	2	tars	0	1	0	0	1	0	0	y	sd1	n	100	NaCl
7.2	SAM	sd1	f	3	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	sd1	f	4	tars	0	1	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	sd1	f	5	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	sd1	f	6	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	sd1	f	7	tars	0	1	0	0	1	0	0	y	sd1	n	100	NaCl
7.2	SAM	sd1	f	8	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	sd1	f	9	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	sd1	f	10	tars	0	1	0	0	1	0	0	y	sd1	n	100	NaCl
7.2	SAM	sd1	m	1	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	sd1	m	2	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	sd1	m	3	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	sd1	m	4	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	sd1	m	5	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	sd1	m	6	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	sd1	m	7	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	sd1	m	8	tars	0	1	0	0	1	0	0	y	sd1	n	100	NaCl
7.2	SAM	sd1	m	9	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	sd1	m	10	tars	0	1	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	wt	f	1	tars	0	1	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	wt	f	2	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	wt	f	3	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	wt	f	4	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	wt	f	5	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	wt	f	6	tars	0	1	0	0	1	0	0	y	sd1	n	100	NaCl
7.2	SAM	wt	f	7	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	wt	f	8	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	wt	f	9	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	wt	f	10	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	wt	m	1	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	wt	m	2	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	wt	m	3	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	wt	m	4	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	wt	m	5	tars	0	0	0	0	1	0	0	y	sd1	n	100	NaCl
7.2	SAM	wt	m	6	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	wt	m	7	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	wt	m	8	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	wt	m	9	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.2	SAM	wt	m	10	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.25	ORE	sd1	f	1	prob	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	sd1	f	2	prob	0	1	1	0	1	1	0	n	sd1	n	100	NaCl
7.25	ORE	sd1	f	3	prob	0	1	0	0	1	1	0	n	sd1	n	100	NaCl
7.25	ORE	sd1	f	4	prob	0	1	1	1	0	1	1	n	sd1	n	100	NaCl
7.25	ORE	sd1	f	5	prob	1	1	1	0	1	1	0	n	sd1	n	100	NaCl
7.25	ORE	sd1	m	1	prob	0	1	1	0	1	0	0	n	sd1	n	100	NaCl
7.25	ORE	sd1	m	2	prob	0	1	1	0	1	1	1	n	sd1	n	100	NaCl
7.25	ORE	wt	f	1	prob	0	0	0	1	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	wt	f	2	prob	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	wt	f	3	prob	0	0	1	0	0	1	0	n	sd1	n	100	NaCl
7.25	ORE	wt	f	4	prob	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	wt	f	5	prob	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	wt	f	6	prob	0	1	0	0	1	0	0	n	sd1	n	100	NaCl
7.25	ORE	wt	m	1	prob	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	wt	m	2	prob	0	0	0	0	1	0	0	n	sd1	n	100	NaCl
7.25	ORE	wt	m	3	prob	0	1	0	0	1	1	0	n	sd1	n	100	NaCl
7.25	ORE	wt	m	4	prob	0	1	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	wt	m	5	prob	0	1	1	0	1	0	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	f	1	prob	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	f	2	prob	0	1	1	1	1	1	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	f	3	prob	0	0	0	0	1	0	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	f	4	prob	1	1	0	0	1	1	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	f	5	prob	0	0	0	0	0	1	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	f	6	prob	0	0	0	0	1	1	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	f	7	prob	0	0	0	0	0	1	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	m	1	prob	0	1	1	0	1	1	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	m	2	prob	0	0	1	0	0	1	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	m	3	prob	0	1	1	0	1	1	1	n	sd1	n	100	NaCl
7.25	SAM	sd1	m	4	prob	0	1	0	0	1	0	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	m	5	prob	0	1	1	1	1	1	1	n	sd1	n	100	NaCl
7.25	SAM	sd1	m	6	prob	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	f	1	prob	0	1	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	f	2	prob	0	0	0	1	1	0	1	n	sd1	n	100	NaCl
7.25	SAM	wt	f	3	prob	0	0	0	0	1	1	0	n	sd1	n	100	NaCl
7.25	SAM	wt	f	4	prob	0	0	0	0	1	1	0	n	sd1	n	100	NaCl
7.25	SAM	wt	f	5	prob	0	1	0	0	0	1	1	n	sd1	n	100	NaCl
7.25	SAM	wt	f	6	prob	0	1	0	0	1	1	0	n	sd1	n	100	NaCl
7.25	SAM	wt	f	7	prob	0	0	0	0	0	0	1	n	sd1	n	100	NaCl
7.25	SAM	wt	f	8	prob	0	1	1	0	1	1	0	n	sd1	n	100	NaCl
7.25	SAM	wt	f	9	prob	0	0	0	0	1	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	f	10	prob	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	m	1	prob	0	1	1	1	1	1	0	n	sd1	n	100	NaCl
7.25	SAM	wt	m	2	prob	0	0	1	0	1	1	0	n	sd1	n	100	NaCl
7.25	SAM	wt	m	3	prob	0	0	0	0	1	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	m	4	prob	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	m	5	prob	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	m	6	prob	0	0	0	0	0	1	0	n	sd1	n	100	NaCl
7.25	SAM	wt	m	7	prob	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	m	8	prob	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	m	9	prob	0	1	0	1	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	m	10	prob	0	0	0	0	1	0	0	n	sd1	n	100	NaCl
7.25	ORE	sd1	f	1	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	sd1	f	2	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	sd1	f	3	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	sd1	f	4	tars	0	1	0	0	1	0	0	n	sd1	n	100	NaCl
7.25	ORE	sd1	f	5	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	sd1	m	1	tars	0	1	0	0	1	0	0	n	sd1	n	100	NaCl
7.25	ORE	sd1	m	2	tars	0	1	0	1	1	0	0	n	sd1	n	100	NaCl
7.25	ORE	sd1	m	3	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	sd1	m	4	tars	0	1	0	0	1	0	0	n	sd1	n	100	NaCl
7.25	ORE	wt	f	1	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	wt	f	2	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	wt	f	3	tars	0	1	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	wt	f	4	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	wt	f	5	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	wt	f	6	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	wt	f	7	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	wt	m	1	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	wt	m	2	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	wt	m	3	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	wt	m	4	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	wt	m	5	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	wt	m	6	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	ORE	wt	m	7	tars	0	1	0	0	1	0	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	f	1	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	f	2	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	f	3	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	f	4	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	f	5	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	f	6	tars	0	0	0	0	1	0	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	f	7	tars	0	1	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	f	8	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	m	1	tars	0	1	0	0	1	0	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	m	2	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	m	3	tars	0	1	0	0	1	0	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	m	4	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	m	5	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	m	6	tars	0	1	0	0	1	0	0	n	sd1	n	100	NaCl
7.25	SAM	sd1	m	7	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	f	1	tars	0	1	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	f	2	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	f	3	tars	0	1	0	0	1	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	f	4	tars	0	1	0	0	1	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	f	5	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	f	6	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	f	7	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	f	8	tars	0	1	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	m	1	tars	0	1	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	m	2	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	m	3	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	m	4	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	m	5	tars	0	1	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	m	6	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	m	7	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.25	SAM	wt	m	8	tars	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.27	ORE	sd1	f	1	prob	0	1	0	0	1	0	0	n	sd1	n	100	NaCl
7.27	ORE	sd1	f	2	prob	0	1	0	1	0	0	0	n	sd1	n	100	NaCl
7.27	ORE	sd1	f	3	prob	0	0	1	0	1	1	0	n	sd1	n	100	NaCl
7.27	ORE	sd1	f	4	prob	0	1	0	1	1	0	1	n	sd1	n	100	NaCl
7.27	ORE	sd1	f	5	prob	0	1	0	0	1	1	0	n	sd1	n	100	NaCl
7.27	ORE	sd1	f	6	prob	0	1	0	0	0	0	0	n	sd1	n	100	NaCl
7.27	ORE	sd1	f	7	prob	0	1	0	0	1	0	1	n	sd1	n	100	NaCl
7.27	ORE	sd1	f	8	prob	0	1	1	0	1	0	0	n	sd1	n	100	NaCl
7.27	ORE	sd1	f	9	prob	0	1	0	0	1	0	0	n	sd1	n	100	NaCl
7.27	ORE	sd1	f	10	prob	0	1	0	0	1	0	0	n	sd1	n	100	NaCl
7.27	ORE	sd1	m	1	prob	0	0	0	0	0	1	0	n	sd1	n	100	NaCl
7.27	ORE	sd1	m	2	prob	1	0	1	0	0	0	0	n	sd1	n	100	NaCl
7.27	ORE	sd1	m	3	prob	0	0	0	0	1	0	0	n	sd1	n	100	NaCl
7.27	ORE	sd1	m	4	prob	0	0	0	0	1	0	1	n	sd1	n	100	NaCl
7.27	ORE	sd1	m	5	prob	0	0	0	1	1	1	0	n	sd1	n	100	NaCl
7.27	ORE	sd1	m	6	prob	0	1	0	1	1	0	1	n	sd1	n	100	NaCl
7.27	ORE	sd1	m	7	prob	0	0	0	1	1	0	0	n	sd1	n	100	NaCl
7.27	ORE	sd1	m	8	prob	0	1	0	0	1	1	1	n	sd1	n	100	NaCl
7.27	ORE	sd1	m	9	prob	1	1	1	1	1	1	1	n	sd1	n	100	NaCl
7.27	ORE	wt	f	1	prob	1	0	0	0	0	0	1	n	sd1	n	100	NaCl
7.27	ORE	wt	f	2	prob	1	0	0	0	0	0	1	n	sd1	n	100	NaCl
7.27	ORE	wt	f	3	prob	0	1	1	0	1	0	0	n	sd1	n	100	NaCl
7.27	ORE	wt	m	1	prob	0	1	0	0	1	0	0	n	sd1	n	100	NaCl
7.27	ORE	wt	m	2	prob	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.27	ORE	wt	m	3	prob	0	1	1	1	1	1	0	n	sd1	n	100	NaCl
7.27	SAM	sd1	f	1	prob	0	0	0	0	1	1	0	n	sd1	n	100	NaCl
7.27	SAM	sd1	f	2	prob	0	0	0	0	0	0	1	n	sd1	n	100	NaCl
7.27	SAM	sd1	f	3	prob	0	0	1	0	1	0	0	n	sd1	n	100	NaCl
7.27	SAM	sd1	f	4	prob	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.27	SAM	sd1	f	5	prob	0	0	0	0	1	0	1	n	sd1	n	100	NaCl
7.27	SAM	sd1	f	6	prob	0	1	0	0	1	0	0	n	sd1	n	100	NaCl
7.27	SAM	sd1	m	1	prob	1	0	1	0	0	0	0	n	sd1	n	100	NaCl
7.27	SAM	sd1	m	2	prob	0	0	1	1	0	1	1	n	sd1	n	100	NaCl
7.27	SAM	sd1	m	3	prob	1	0	0	1	0	0	1	n	sd1	n	100	NaCl
7.27	SAM	wt	f	1	prob	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.27	SAM	wt	f	2	prob	0	1	0	1	1	1	1	n	sd1	n	100	NaCl
7.27	SAM	wt	f	3	prob	0	1	0	1	1	0	0	n	sd1	n	100	NaCl
7.27	SAM	wt	f	4	prob	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.27	SAM	wt	f	5	prob	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.27	SAM	wt	m	1	prob	0	0	0	0	0	1	0	n	sd1	n	100	NaCl
7.27	SAM	wt	m	2	prob	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.27	SAM	wt	m	3	prob	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.27	SAM	wt	m	4	prob	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.27	SAM	wt	m	5	prob	0	0	0	0	0	0	0	n	sd1	n	100	NaCl
7.3	ORE	sd1	f	1	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	sd1	f	2	tars	0	1	0	0	1	0	0	y	sd1	n	100	NaCl
7.3	ORE	sd1	f	3	tars	0	1	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	sd1	f	4	tars	0	1	0	0	1	0	0	y	sd1	n	100	NaCl
7.3	ORE	sd1	f	5	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	sd1	f	6	tars	0	1	0	0	1	0	0	y	sd1	n	100	NaCl
7.3	ORE	sd1	f	7	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	sd1	f	8	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	sd1	m	1	tars	0	1	0	0	1	0	0	y	sd1	n	100	NaCl
7.3	ORE	sd1	m	2	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	sd1	m	3	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	sd1	m	4	tars	0	1	0	0	1	0	0	y	sd1	n	100	NaCl
7.3	ORE	sd1	m	5	tars	0	1	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	sd1	m	6	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	sd1	m	7	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	wt	f	1	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	wt	f	2	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	wt	f	3	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	wt	f	4	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	wt	f	5	tars	0	1	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	wt	f	6	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	wt	f	7	tars	0	1	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	wt	f	8	tars	0	1	0	0	1	0	0	y	sd1	n	100	NaCl
7.3	ORE	wt	f	9	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	wt	f	10	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	wt	m	1	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	wt	m	2	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	wt	m	3	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	wt	m	4	tars	0	1	0	0	1	0	0	y	sd1	n	100	NaCl
7.3	ORE	wt	m	5	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	wt	m	6	tars	0	0	0	0	0	0	0	y	sd1	n	100	NaCl
7.3	ORE	wt	m	7	tars	0	1	0	0	0	0	0	y	sd1	n	100	NaCl
